##  STRING NAME (do not change!);English;;;;;;;;;;X
## ;;;;;;;;;;;X
##  Technology System Techs below here..;;;;;;;;;;;X
##;;;;;;;;;;;X
RT_USER_23;사용자 기술 요소 23;;;;;;;;;;X
RT_USER_24;사용자 기술 요소 24;;;;;;;;;;X
RT_USER_25;사용자 기술 요소 25;;;;;;;;;;X
RT_USER_26;사용자 기술 요소 26;;;;;;;;;;X
RT_USER_27;사용자 기술 요소 27;;;;;;;;;;X
RT_USER_28;사용자 기술 요소 28;;;;;;;;;;X
RT_USER_29;사용자 기술 요소 29;;;;;;;;;;X
RT_USER_30;사용자 기술 요소 30;;;;;;;;;;X
RT_USER_31;사용자 기술 요소 31;;;;;;;;;;X
RT_USER_32;사용자 기술 요소 32;;;;;;;;;;X
RT_USER_33;사용자 기술 요소 33;;;;;;;;;;X
RT_USER_34;사용자 기술 요소 34;;;;;;;;;;X
RT_USER_35;사용자 기술 요소 35;;;;;;;;;;X
RT_USER_36;사용자 기술 요소 36;;;;;;;;;;X
RT_USER_37;사용자 기술 요소 37;;;;;;;;;;X
RT_USER_38;사용자 기술 요소 38;;;;;;;;;;X
RT_USER_39;사용자 기술 요소 39;;;;;;;;;;X
RT_USER_40;사용자 기술 요소 40;;;;;;;;;;X
RT_USER_41;사용자 기술 요소 41;;;;;;;;;;X
RT_USER_42;사용자 기술 요소 42;;;;;;;;;;X
RT_USER_43;사용자 기술 요소 43;;;;;;;;;;X
RT_USER_44;사용자 기술 요소 44;;;;;;;;;;X
RT_USER_45;사용자 기술 요소 45;;;;;;;;;;X
RT_USER_46;사용자 기술 요소 46;;;;;;;;;;X
RT_USER_47;사용자 기술 요소 47;;;;;;;;;;X
RT_USER_48;사용자 기술 요소 48;;;;;;;;;;X
RT_USER_49;사용자 기술 요소 49;;;;;;;;;;X
RT_USER_50;사용자 기술 요소 50;;;;;;;;;;X
RT_USER_51;사용자 기술 요소 51;;;;;;;;;;X
RT_USER_52;사용자 기술 요소 52;;;;;;;;;;X
RT_USER_53;사용자 기술 요소 53;;;;;;;;;;X
RT_USER_54;사용자 기술 요소 54;;;;;;;;;;X
RT_USER_55;사용자 기술 요소 55;;;;;;;;;;X
RT_USER_56;사용자 기술 요소 56;;;;;;;;;;X
RT_USER_57;사용자 기술 요소 57;;;;;;;;;;X
RT_USER_58;사용자 기술 요소 58;;;;;;;;;;X
RT_USER_59;사용자 기술 요소 59;;;;;;;;;;X
RT_USER_60;사용자 기술 요소 60;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_CAT_INFANTRY;보병 ;;;;;;;;;;X
TECH_CAT_AIRBORNE;공수병 ;;;;;;;;;;X
TECH_CAT_MARINES;해병 ;;;;;;;;;;X
TECH_CAT_MOUNTAIN;경보병 / 산악병 ;;;;;;;;;;X
TECH_CAT_CAVALRY;기병 ;;;;;;;;;;X
TECH_CAT_SUPPLY;군수 ;;;;;;;;;;X
TECH_CAT_MOTORIZED;차량화보병 ;;;;;;;;;;X
TECH_CAT_MECHANIZED;기계화보병 ;;;;;;;;;;X
TECH_CAT_ENGINEERS;전투공병 ;;;;;;;;;;X
TECH_CAT_MANUFACTURING;제조업 ;;;;;;;;;;X
TECH_CAT_ROCKETRY;로켓공학 ;;;;;;;;;;X
TECH_CAT_AGRICULTURE;농업 ;;;;;;;;;;X
TECH_CAT_RRWARNING;레이더 경보 ;;;;;;;;;;X
TECH_CAT_CRYPTOGRAPHY;암호학 ;;;;;;;;;;X
TECH_CAT_SYNTHETICOIL;합성석유 ;;;;;;;;;;X
TECH_CAT_MATERIALS;재료과학 ;;;;;;;;;;X
TECH_CAT_NUCLEAR;핵 ;;;;;;;;;;X
TECH_CAT_BOMBERS;폭격기 ;;;;;;;;;;X
TECH_CAT_TACTBOMBERS;전술폭격기 ;;;;;;;;;;X
TECH_CAT_STRATBOMBERS;전략폭격기 ;;;;;;;;;;X
TECH_CAT_CAS;근접지원기 ;;;;;;;;;;X
TECH_CAT_NAVBOMBERS;해군전투기 ;;;;;;;;;;X
TECH_CAT_AIRTRANSP;수송기 ;;;;;;;;;;X
TECH_CAT_FIGHTERS;초기형 전투기 ;;;;;;;;;;X
TECH_CAT_INTERCEPTORS;요격기 ;;;;;;;;;;X
TECH_CAT_ESCFIGHTERS;호위기 ;;;;;;;;;;X
TECH_CAT_MULTIFIGHTERS;다목적 전투기 ;;;;;;;;;;X
TECH_CAT_LIGHTTANKS;경전차 ;;;;;;;;;;X
TECH_CAT_TANKDESTROYERS;구축전차 ;;;;;;;;;;X
TECH_CAT_ANTITANKART;대전차포 ;;;;;;;;;;X
TECH_CAT_FIELDART;야전 포격 지원 ;;;;;;;;;;X
TECH_CAT_MEDIUMTANKS;중형전차 ;;;;;;;;;;X
TECH_CAT_SELFPROPART;자주포 ;;;;;;;;;;X
TECH_CAT_SELFPROPRA;자주로켓포 ;;;;;;;;;;X
TECH_CAT_ROCKETART;로켓포 ;;;;;;;;;;X
TECH_CAT_HEAVYTANKS;중전차 ;;;;;;;;;;X
TECH_CAT_ANTIAIR;대공포 ;;;;;;;;;;X
TECH_CAT_ANTIAIRBRIG;방공여단 ;;;;;;;;;;X
TECH_CAT_ARMOUREDCAR;장갑차 ;;;;;;;;;;X
TECH_CAT_LIGHTCRUISERS;경순양함 ;;;;;;;;;;X
TECH_CAT_BATTLECRUISERS;순양전함 ;;;;;;;;;;X
TECH_CAT_HEAVYCRUISERS;중순양함 ;;;;;;;;;;X
TECH_CAT_AIRCARRIERS;항공모함 ;;;;;;;;;;X
TECH_CAT_DESTROYERS;구축함 ;;;;;;;;;;X
TECH_CAT_SUBMARINES;잠수함 ;;;;;;;;;;X
TECH_CAT_BATTLESHIPS;전함 ;;;;;;;;;;X
TECH_CAT_LIGHTCARRIER;경항공모함 ;;;;;;;;;;X
TECH_CAT_TRANSPORTS;수송함 ;;;;;;;;;;X
TECH_CAT_SINGLE;단발엔진 항공기 ;;;;;;;;;;X
TECH_CAT_DOUBLE;쌍발엔진 항공기 ;;;;;;;;;;X
TECH_CAT_CAG;함재기 ;;;;;;;;;;X
TECH_CAT_greatwartanks;WW1 전차 ;;;;;;;;;;X
TECH_CAT_ASW_EQUIPMENT;대잠전 장비 ;;;;;;;;;;X
TECH_CAT_TORPEDO;어뢰 ;;;;;;;;;;X
TECH_CAT_MEDICINE;의약품 ;;;;;;;;;;X
TECH_CAT_SPANTIAIR;자주대공포 ;;;;;;;;;;X
TECH_CAT_CONSTRUCTION;건축공학 ;;;;;;;;;;X
TECH_CAT_ASSEMBLYLINES;응용 조립라인 ;;;;;;;;;;X
TECH_CAT_COMPUTERS;컴퓨터 ;;;;;;;;;;X
TECH_CAT_SEAPLANES;수상기 ;;;;;;;;;;X
TECH_CAT_WW;1차대전 교리 ;;;;;;;;;;X
TECH_CAT_IW;전간기 교리 ;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_INFANTRY_NAME;보병 ;;;;;;;;;;X
TECH_INFANTRY_DESC;보병의 휴대 무기 및 해병대나 공수사단을 조직하는데 필요한 특수 장비를 포함하는 이 항목의 연구는 국가의 보병 총 병력에 대한 무기와 병사들을 발전시킬 수 있습니다. 어쩌면 가장 중요한 것은 이 항목의 연구가 야전 토목 장비를 개량시키고 군수과 지휘 체계를 개선시킬 수 있다는 것일 겁니다. 이 항목의 연구는 우수한 보병과 공수병 해병을 원한다면 필수불가결한 요소일 것입니다. ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_01_NAME;1870 보병사단 -1010 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_01_NAME;1870 보병 ;;;;;;;;;;X
TECH_CMP_INFANTRY_01_1_NAME;제식소총 ;;;;;;;;;;X
TECH_CMP_INFANTRY_01_2_NAME;보병포 ;;;;;;;;;;X
TECH_CMP_INFANTRY_01_3_NAME;신호 지휘체계 ;;;;;;;;;;X
TECH_CMP_INFANTRY_01_4_NAME;탄약 & 수류탄 & 지뢰 ;;;;;;;;;;X
TECH_CMP_INFANTRY_01_5_NAME;보병훈련 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_02_NAME;1897 보병사단 -1020 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_02_NAME;1897 보병 ;;;;;;;;;;X
TECH_CMP_INFANTRY_02_1_NAME;제식소총 ;;;;;;;;;;X
TECH_CMP_INFANTRY_02_2_NAME;보병포 ;;;;;;;;;;X
TECH_CMP_INFANTRY_02_3_NAME;신호 지휘체계 ;;;;;;;;;;X
TECH_CMP_INFANTRY_02_4_NAME;탄약 & 수류탄 & 지뢰 ;;;;;;;;;;X
TECH_CMP_INFANTRY_02_5_NAME;보병훈련 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_03_NAME;1907 보병사단 -1030 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_03_NAME;1907 보병 ;;;;;;;;;;X
TECH_CMP_INFANTRY_03_1_NAME;제식소총 ;;;;;;;;;;X
TECH_CMP_INFANTRY_03_2_NAME;보병포 ;;;;;;;;;;X
TECH_CMP_INFANTRY_03_3_NAME;신호 지휘체계 ;;;;;;;;;;X
TECH_CMP_INFANTRY_03_4_NAME;탄약 & 수류탄 & 지뢰 ;;;;;;;;;;X
TECH_CMP_INFANTRY_03_5_NAME;보병훈련 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_04_NAME;1914 보병사단 -1040 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_04_NAME;1914 보병 ;;;;;;;;;;X
TECH_CMP_INFANTRY_04_1_NAME;제식소총 ;;;;;;;;;;X
TECH_CMP_INFANTRY_04_2_NAME;보병포 ;;;;;;;;;;X
TECH_CMP_INFANTRY_04_3_NAME;신호 지휘체계 ;;;;;;;;;;X
TECH_CMP_INFANTRY_04_4_NAME;탄약 & 수류탄 & 지뢰 ;;;;;;;;;;X
TECH_CMP_INFANTRY_04_5_NAME;보병훈련 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_05_NAME;1916 보병사단 -1050 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_05_NAME;1916 보병 ;;;;;;;;;;X
TECH_CMP_INFANTRY_05_1_NAME;제식소총 ;;;;;;;;;;X
TECH_CMP_INFANTRY_05_2_NAME;보병포 ;;;;;;;;;;X
TECH_CMP_INFANTRY_05_3_NAME;신호 지휘체계 ;;;;;;;;;;X
TECH_CMP_INFANTRY_05_4_NAME;탄약 & 수류탄 & 지뢰 ;;;;;;;;;;X
TECH_CMP_INFANTRY_05_5_NAME;보병훈련 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_06_NAME;1918 보병사단 -1060 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_06_NAME;1918 보병 ;;;;;;;;;;X
TECH_CMP_INFANTRY_06_1_NAME;제식소총 ;;;;;;;;;;X
TECH_CMP_INFANTRY_06_2_NAME;보병포 ;;;;;;;;;;X
TECH_CMP_INFANTRY_06_3_NAME;신호 지휘체계 ;;;;;;;;;;X
TECH_CMP_INFANTRY_06_4_NAME;탄약 & 수류탄 & 지뢰 ;;;;;;;;;;X
TECH_CMP_INFANTRY_06_5_NAME;보병훈련 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_07_NAME;1921 보병사단 -1070 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_07_NAME;1921 보병 ;;;;;;;;;;X
TECH_CMP_INFANTRY_07_1_NAME;제식소총 ;;;;;;;;;;X
TECH_CMP_INFANTRY_07_2_NAME;보병포 ;;;;;;;;;;X
TECH_CMP_INFANTRY_07_3_NAME;신호 지휘체계 ;;;;;;;;;;X
TECH_CMP_INFANTRY_07_4_NAME;탄약 & 수류탄 & 지뢰 ;;;;;;;;;;X
TECH_CMP_INFANTRY_07_5_NAME;보병훈련 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_08_NAME;1926 보병사단 -1080 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_08_NAME;1926 보병 ;;;;;;;;;;X
TECH_CMP_INFANTRY_08_1_NAME;기관단총;;;;;;;;;;X
TECH_CMP_INFANTRY_08_2_NAME;보병포 ;;;;;;;;;;X
TECH_CMP_INFANTRY_08_3_NAME;신호 지휘체계 ;;;;;;;;;;X
TECH_CMP_INFANTRY_08_4_NAME;탄약 & 수류탄 & 지뢰 ;;;;;;;;;;X
TECH_CMP_INFANTRY_08_5_NAME;보병훈련 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_09_NAME;1931 보병사단 -1090 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_09_NAME;1931 보병 ;;;;;;;;;;X
TECH_CMP_INFANTRY_09_1_NAME;기관단총;;;;;;;;;;X
TECH_CMP_INFANTRY_09_2_NAME;보병포 ;;;;;;;;;;X
TECH_CMP_INFANTRY_09_3_NAME;신호 지휘체계 ;;;;;;;;;;X
TECH_CMP_INFANTRY_09_4_NAME;탄약 & 수류탄 & 지뢰 ;;;;;;;;;;X
TECH_CMP_INFANTRY_09_5_NAME;보병훈련 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_10_NAME;1936 보병사단 -1100 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_10_NAME;1936 보병 ;;;;;;;;;;X
TECH_CMP_INFANTRY_10_1_NAME;기관단총;;;;;;;;;;X
TECH_CMP_INFANTRY_10_2_NAME;보병포 ;;;;;;;;;;X
TECH_CMP_INFANTRY_10_3_NAME;신호 지휘체계 ;;;;;;;;;;X
TECH_CMP_INFANTRY_10_4_NAME;탄약 & 수류탄 & 지뢰 ;;;;;;;;;;X
TECH_CMP_INFANTRY_10_5_NAME;보병훈련 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_11_NAME;1939 보병사단 -1110 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_11_NAME;1939 보병 ;;;;;;;;;;X
TECH_CMP_INFANTRY_11_1_NAME;돌격소총 ;;;;;;;;;;X
TECH_CMP_INFANTRY_11_2_NAME;보병포 ;;;;;;;;;;X
TECH_CMP_INFANTRY_11_3_NAME;신호 지휘체계 ;;;;;;;;;;X
TECH_CMP_INFANTRY_11_4_NAME;탄약 & 수류탄 & 지뢰 ;;;;;;;;;;X
TECH_CMP_INFANTRY_11_5_NAME;보병훈련 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_12_NAME;1942 보병사단 -1120 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_12_NAME;1942 보병 ;;;;;;;;;;X
TECH_CMP_INFANTRY_12_1_NAME;돌격소총 ;;;;;;;;;;X
TECH_CMP_INFANTRY_12_2_NAME;보병포 ;;;;;;;;;;X
TECH_CMP_INFANTRY_12_3_NAME;신호 지휘체계 ;;;;;;;;;;X
TECH_CMP_INFANTRY_12_4_NAME;탄약 & 수류탄 & 지뢰 ;;;;;;;;;;X
TECH_CMP_INFANTRY_12_5_NAME;보병훈련 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_13_NAME;1945 보병사단 -1130 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_13_NAME;1945 보병 ;;;;;;;;;;X
TECH_CMP_INFANTRY_13_1_NAME;돌격소총 ;;;;;;;;;;X
TECH_CMP_INFANTRY_13_2_NAME;보병포 ;;;;;;;;;;X
TECH_CMP_INFANTRY_13_3_NAME;신호 지휘체계 ;;;;;;;;;;X
TECH_CMP_INFANTRY_13_4_NAME;탄약 & 수류탄 & 지뢰 ;;;;;;;;;;X
TECH_CMP_INFANTRY_13_5_NAME;보병훈련 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_14_NAME;1948 보병사단 -1140 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_14_NAME;1948 보병 ;;;;;;;;;;X
TECH_CMP_INFANTRY_14_1_NAME;돌격소총 ;;;;;;;;;;X
TECH_CMP_INFANTRY_14_2_NAME;보병포 ;;;;;;;;;;X
TECH_CMP_INFANTRY_14_3_NAME;신호 지휘체계 ;;;;;;;;;;X
TECH_CMP_INFANTRY_14_4_NAME;탄약 & 수류탄 & 지뢰 ;;;;;;;;;;X
TECH_CMP_INFANTRY_14_5_NAME;보병훈련 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_15_NAME;1951 보병사단 -1150 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_15_NAME;1951 보병 ;;;;;;;;;;X
TECH_CMP_INFANTRY_15_1_NAME;돌격소총 ;;;;;;;;;;X
TECH_CMP_INFANTRY_15_2_NAME;보병포 ;;;;;;;;;;X
TECH_CMP_INFANTRY_15_3_NAME;신호 지휘체계 ;;;;;;;;;;X
TECH_CMP_INFANTRY_15_4_NAME;탄약 & 수류탄 & 지뢰 ;;;;;;;;;;X
TECH_CMP_INFANTRY_15_5_NAME;보병훈련 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_300_NAME;1954 보병사단 -13000 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_300_NAME;1954 보병 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_301_NAME;1958 보병사단 -13010 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_301_NAME;1958 보병 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_302_NAME;1962 보병사단 -13020 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_302_NAME;1962 보병 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_16_NAME;1870 경보병사단 -1160 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_16_NAME;1870 경보병 ;;;;;;;;;;X
TECH_CMP_INFANTRY_16_1_NAME;경량 지형극복 장비 ;;;;;;;;;;X
TECH_CMP_INFANTRY_16_2_NAME;경량 전투장비 ;;;;;;;;;;X
TECH_CMP_INFANTRY_16_3_NAME;소화기 ;;;;;;;;;;X
TECH_CMP_INFANTRY_16_4_NAME;경보병 훈련 ;;;;;;;;;;X
TECH_CMP_INFANTRY_16_5_NAME;경보병 전술 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_17_NAME;1897 경보병사단 -1170 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_17_NAME;1897 경보병 ;;;;;;;;;;X
TECH_CMP_INFANTRY_17_1_NAME;경량 지형극복 장비 ;;;;;;;;;;X
TECH_CMP_INFANTRY_17_2_NAME;경량 전투장비 ;;;;;;;;;;X
TECH_CMP_INFANTRY_17_3_NAME;소화기 ;;;;;;;;;;X
TECH_CMP_INFANTRY_17_4_NAME;경보병 훈련 ;;;;;;;;;;X
TECH_CMP_INFANTRY_17_5_NAME;경보병 전술 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_18_NAME;1907 경보병사단 -1180 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_18_NAME;1907 경보병 ;;;;;;;;;;X
TECH_CMP_INFANTRY_18_1_NAME;경량 지형극복 장비 ;;;;;;;;;;X
TECH_CMP_INFANTRY_18_2_NAME;경량 전투장비 ;;;;;;;;;;X
TECH_CMP_INFANTRY_18_3_NAME;소화기 ;;;;;;;;;;X
TECH_CMP_INFANTRY_18_4_NAME;경보병 훈련 ;;;;;;;;;;X
TECH_CMP_INFANTRY_18_5_NAME;경보병 전술 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_19_NAME;1914 산악병사단 -1190 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_19_NAME;1914 산악병 ;;;;;;;;;;X
TECH_CMP_INFANTRY_19_1_NAME;경량 지형극복 장비 ;;;;;;;;;;X
TECH_CMP_INFANTRY_19_2_NAME;경량 전투장비 ;;;;;;;;;;X
TECH_CMP_INFANTRY_19_3_NAME;소화기 ;;;;;;;;;;X
TECH_CMP_INFANTRY_19_4_NAME;경보병 훈련 ;;;;;;;;;;X
TECH_CMP_INFANTRY_19_5_NAME;경보병 전술 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_20_NAME;1916 산악병사단 -1200 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_20_NAME;1916 산악병 ;;;;;;;;;;X
TECH_CMP_INFANTRY_20_1_NAME;경량 지형극복 장비 ;;;;;;;;;;X
TECH_CMP_INFANTRY_20_2_NAME;경량 전투장비 ;;;;;;;;;;X
TECH_CMP_INFANTRY_20_3_NAME;소화기 ;;;;;;;;;;X
TECH_CMP_INFANTRY_20_4_NAME;경보병 훈련 ;;;;;;;;;;X
TECH_CMP_INFANTRY_20_5_NAME;경보병 전술 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_21_NAME;1918 산악병사단 -1210 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_21_NAME;1918 산악병 ;;;;;;;;;;X
TECH_CMP_INFANTRY_21_1_NAME;산악용 장비 ;;;;;;;;;;X
TECH_CMP_INFANTRY_21_2_NAME;산악용 중화기 ;;;;;;;;;;X
TECH_CMP_INFANTRY_21_3_NAME;산악용 차량 설계 ;;;;;;;;;;X
TECH_CMP_INFANTRY_21_4_NAME;산악훈련 ;;;;;;;;;;X
TECH_CMP_INFANTRY_21_5_NAME;산악전 전술 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_22_NAME;1921 산악병사단 -1220 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_22_NAME;1921 산악병 ;;;;;;;;;;X
TECH_CMP_INFANTRY_22_1_NAME;산악용 장비 ;;;;;;;;;;X
TECH_CMP_INFANTRY_22_2_NAME;산악용 중화기 ;;;;;;;;;;X
TECH_CMP_INFANTRY_22_3_NAME;산악용 차량 설계 ;;;;;;;;;;X
TECH_CMP_INFANTRY_22_4_NAME;산악훈련 ;;;;;;;;;;X
TECH_CMP_INFANTRY_22_5_NAME;산악전 전술 ;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_23_NAME;1925 산악병사단 -1230 ;;;;;;;;;;X
SHORT_TECH_APP_INFANTRY_23_NAME;1925 산악병 ;;;;;;;;;;X
TECH_CMP_INFANTRY_23_1_NAME;산악용 장비 ;;;;;;;;;;X
TECH_CMP_INFANTRY_23_2_NAME;산악용 중화기 ;;;;;;;;;;X
TECH_CMP_INFANTRY_23_3_NAME;산악용 차량 설계 ;;;;;;;;;;X
TECH_CMP_INFANTRY_23_4_NAME;산악훈련 ;;;;;;;;;;X
TECH_CMP_INFANTRY_23_5_NAME;산악전 전술 ;;;;;;;;;;X
