U01;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
820027;Minister of Armament;르네 플레븐 ;1933;1964;1999;ML;Resource Industrialist;High;M2090;X
820028;Minister of Armament;로랑 카스노브 ;1932;1933;1999;ST;Theoretical Scientist;Medium;M2064;X
820029;Minister of Armament;장 제롬 ;1933;1964;1999;ST;laissez-faire capitalist;Medium;M2093;X
820030;Minister of Armament;베누아 프라숑 ;1933;1964;1999;ST;Battle Fleet Proponent;Medium;M2094;X
820031;Minister of Armament;오귀스트 르쾨 ;1933;1964;1999;ST;Military Entrepreneur;Medium;M2095;X
820032;Minister of Armament;자크 드 기에봉 ;1933;1964;1999;PA;Resource Industrialist;Medium;M2097;X
820033;Minister of Security;아드리앙 티시에 ;1933;1964;1999;SD;Health and safety;Very High;M2100;X
820034;Minister of Security;폴 라마디에 ;1933;1964;1999;SD;Crime Fighter;High;M2035;X
820035;Minister of Security;쥘 모크 ;1942;1964;1999;SL;Man of the People;High;M2104;X
820036;Minister of Security;피에르 프네 ;1933;1964;1999;SL;Silent Lawyer;Medium;M2105;X
820037;Minister of Security;앙드레 르 트로케 ;1942;1964;1999;SC;Compassionate Gentleman;Medium;M2072;X
820038;Minister of Security;클로딘느 쇼마 ;1933;1964;1999;ST;Efficient Sociopath;Medium;M2118;X
820039;Minister of Security;모리스 토레즈 ;1944;1964;1999;ST;Prince of Terror;Very High;M2011;X
820040;Head of Military Intelligence;펠릭스 구앵 ;1933;1964;1999;SD;Technical Specialist;Medium;M2034;X
820041;Head of Military Intelligence;다니엘 마이에 ;1933;1964;1999;SD;Logistics Specialist;Medium;M2023;X
820042;Head of Military Intelligence;앙드레 르 트로케 ;1942;1964;1999;SD;Dismal Enigma;Medium;M2072;X
820043;Head of Military Intelligence;에므 르페크 ;1943;1964;1999;SL;Industrial Specialist;High;M2130;X
820044;Head of Military Intelligence;자크 브륀슈비그 ;1942;1964;1999;SC;Naval Intelligence Specialist;High;M2132;X
820045;Head of Military Intelligence;앙드레 마리 ;1941;1964;1999;ML;Technical Specialist;Medium;M2041;X
820046;Head of Military Intelligence;샤를 루이제 ;1933;1964;1999;ML;Technical Specialist;High;5905;X
820047;Head of Military Intelligence;앙드레 드 바브랭 파시 ;1933;1964;1999;SC;Logistics Specialist;High;M2135;X
820048;Head of Military Intelligence;로제 랑테누아 ;1933;1964;1999;SC;Industrial Specialist;High;M2136;X
820049;Head of Military Intelligence;앙드레 불로셰 ;1933;1964;1999;SC;Dismal Enigma;High;M2137;X
820050;Head of Military Intelligence;발데크 로셰 ;1943;1964;1999;ST;Dismal Enigma;High;M2016;X
820051;Head of Military Intelligence;귀스타브 궤엔노 ;1933;1964;1999;ST;Technical Specialist;Medium;M2141;X
820052;Head of Military Intelligence;폴 레피통 프르뇌프 ;1933;1964;1999;PA;Logistics Specialist;Medium;M2142;X
820053;Chief of Staff;장 마리 드 타시니 ;1943;1964;1999;SC;School of Mass Combat;Medium;5903;X
820054;Chief of Staff;폴 르 정띠옴므 ;1933;1964;1999;SC;School of Psychology;Medium;6373;X
820055;Chief of Staff;샤를 드 골 ;1933;1964;1999;SC;School of Manoeuvre;High;2562;X
820056;Chief of Staff;피에르 알망 비요트 ;1941;1964;1999;SC;School of Fire Support;Medium;M2151;X
820057;Chief of Staff;피에르 부르주 마우노리 ;1933;1964;1999;SC;School of Psychology;High;M2152;X
820058;Chief of Army;장 마리 드 타시니 ;1943;1964;1999;SC;Armoured Spearhead Doctrine;Medium;5903;X
820059;Chief of Army;앙드레 마르티 ;1943;1964;1999;ST;Guns and Butter Doctrine;Medium;M2018;X
820060;Chief of Army;피에르 파비앙 ;1933;1964;1999;ST;Decisive Battle Doctrine;Medium;M2167;X
820061;Chief of Navy;조세프 폴 봉쿠흐 ;1933;1964;1999;SD;Base Control Doctrine;High;M2170;X
820062;Chief of Navy;세자르 캉핀치 ;1933;1964;1999;ML;Indirect Approach Doctrine;Very High;M2173;X
820063;Chief of Navy;에티엔 쉴렝베르제 ;1933;1964;1999;SC;Decisive Naval Battle Doctrine;High;M2174;X
820064;Chief of Navy;앙드레 마르티 ;1943;1964;1999;ST;Indirect Approach Doctrine;Medium;M2018;X
820065;Chief of Navy;샤를 티용 ;1933;1964;1999;ST;Base Control Doctrine;High;M2180;X
820066;Chief of Air Force;마르샬 발랭 ;1933;1964;1999;SC;Air Superiority Doctrine;Very High;M2185;X
820067;Chief of Air Force;레몽 로크 ;1933;1964;1999;SC;Carpet Bombing Doctrine;Very High;M2194;X
820068;Chief of Air Force;샤를 티용 ;1933;1964;1999;ST;Army Aviation Doctrine;High;M2180;X
820069;Foreign Minister;모리스 드장 ;1941;1964;1999;ML;Great Compromiser;High;M2202;X
820070;Foreign Minister;르네 플레븐 ;1933;1964;1999;ML;Biased Intellectual;High;M2090;X
820071;Chief of Army;알퐁스 조르주 ;1943;1964;1999;SC;Static Defence Doctrine;High;L24082;X
820072;Head of State;앙리 오노레 지로 ;1942;1964;1999;PA;Weary Stiffneck;Very High;L24084;X
820073;Head of Government;앙리 오노레 지로 ;1942;1964;1999;PA;Old General;Very High;L24084;X
820074;Foreign Minister;샤를 엠마뉘엘 마스트 ;1942;1964;1999;PA;General Staffer;High;L24224;X
820075;Minister of Armament;마리 피에르 쾨니그 ;1933;1964;1999;SC;Military Entrepreneur;Very High;L24107;X
820076;Chief of Staff;앙리 오노레 지로 ;1942;1964;1999;PA;School of Fire Support;Very High;L24084;X
820077;Head of Government;르네 플레븐 ;1933;1964;1999;ML;Political Protege;High;M2090;X
820078;Head of Government;에드가 포레 ;1942;1964;1999;SD;Backroom Backstabber;High;M2219;X
820079;Head of Government;르네 마이에 ;1943;1964;1999;SL;Naive Optimist;High;M2221;X
820080;Head of Government;조세프 라니엘 ;1933;1964;1999;SC;Flamboyant Tough Guy;High;M2222;X
820081;Minister of Armament;피에르 앙리 테트젠 ;1933;1964;1999;ML;laissez-faire capitalist;Medium;M2224;X
820082;Minister of Armament;르네 마이에 ;1943;1964;1999;SL;Tank Proponent;Medium;M2221;X
820083;Minister of Armament;폴 라마디에 ;1933;1964;1999;SL;Resource Industrialist;Medium;M2035;X
820084;Minister of Armament;쥘 모크 ;1942;1964;1999;SD;Battle Fleet Proponent;Medium;M2104;X
820085;Minister of Armament;조르주 비도 ;1941;1964;1999;ML;Infantry Proponent;Medium;M2039;X
820086;Minister of Security;앙투안 앙리 쾨유 ;1943;1964;1999;SC;Back Stabber;Medium;M2043;X
820087;Head of Military Intelligence;로베르 르쿠흐 ;1933;1964;1999;SC;Industrial Specialist;Medium;M2231;X
820088;Head of Military Intelligence;르네 마이에 ;1943;1964;1999;SL;Logistics Specialist;Medium;M2221;X
820089;Head of Military Intelligence;에드가 포레 ;1942;1964;1999;SD;Dismal Enigma;Medium;M2219;X
820090;Head of State;뱅상 오리올 ;1942;1964;1999;SC;Autocratic Charmer;Medium;5901;X
820091;Chief of Navy;Emile Muselier;1918;1946;1966;SC;Base Control Doctrine;High;9891;X
820092;Chief of Army;샤를 드 골 ;1933;1964;1999;SC;Armoured Spearhead Doctrine;High;2562;X
