U11;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
870027;Minister of Armament;레옹 주오 ;1933;1964;1999;LWR;Strategic Air Proponent;Medium;M2070;X
870028;Minister of Armament;기 몰레 ;1933;1964;1999;LWR;Keynesian economy;Medium;M2071;X
870029;Minister of Armament;앙드레 르 트로케 ;1933;1964;1999;LWR;Resource Industrialist;Medium;M2072;X
870030;Minister of Armament;라올 도트리 ;1933;1964;1999;LWR;Theoretical Scientist;High;M2073;X
870031;Minister of Armament;루이 루쉐 ;1933;1964;1999;LWR;Construction magnate;Medium;M2074;X
870032;Minister of Armament;마르셀 오든 ;1933;1964;1999;LWR;Air Superiority Proponent;Medium;M2076;X
870033;Minister of Armament;조르주 보네 ;1933;1964;1999;LWR;Opposer to military spending;Medium;M2053;X
870034;Minister of Armament;조르주 레비 ;1933;1964;1999;ST;Administrative Genius;Medium;M2014;X
870035;Minister of Armament;로랑 카스노브 ;1933;1964;1999;ST;Theoretical Scientist;Medium;M2064;X
870036;Minister of Armament;장 제롬 ;1933;1964;1999;ST;laissez-faire capitalist;Medium;M2093;X
870037;Minister of Armament;베누아 프라숑 ;1933;1964;1999;ST;Battle Fleet Proponent;Medium;M2094;X
870038;Minister of Armament;오귀스트 르쾨 ;1933;1964;1999;ST;Military Entrepreneur;Medium;M2095;X
870039;Minister of Armament;다니엘 르노 ;1933;1964;1999;ST;Theoretical Scientist;Medium;M2096;X
870040;Minister of Security;피에르 오귀스트 샤디니 ;1933;1964;1999;LWR;Prince of Terror;Low;M2098;X
870041;Minister of Security;줄리앙 루셰르 ;1933;1964;1999;LWR;Efficient Sociopath;Medium;M2099;X
870042;Minister of Security;아드리앙 티시에 ;1933;1964;1999;LWR;Health and safety;Very High;M2100;X
870043;Minister of Security;앙리 보네 ;1933;1964;1999;LWR;Back Stabber;Medium;M2101;X
870044;Minister of Security;폴 라마디에 ;1933;1964;1999;LWR;Crime Fighter;High;M2035;X
870045;Minister of Security;쥘 모크 ;1933;1964;1999;LWR;Man of the People;High;M2104;X
870046;Minister of Security;피에르 프네 ;1933;1964;1999;LWR;Silent Lawyer;Medium;M2105;X
870047;Minister of Security;아르튀르 폰탱 ;1933;1964;1999;LWR;Efficient Sociopath;Medium;M2106;X
870048;Minister of Security;앙리 르와 ;1933;1964;1999;LWR;Man of the People;Medium;M2107;X
870049;Minister of Security;루이 조르주 망델 ;1933;1964;1999;LWR;Crime Fighter;Low;M2108;X
870050;Minister of Security;장 마이에 ;1933;1964;1999;LWR;Back Stabber;High;M2109;X
870051;Minister of Security;루시앙 미콜 ;1933;1964;1999;ST;Crime Fighter;High;M2015;X
870052;Minister of Security;클로딘느 쇼마 ;1933;1964;1999;ST;Efficient Sociopath;Medium;M2118;X
870053;Minister of Security;앙리 구도 ;1933;1964;1999;ST;Silent Lawyer;High;M2119;X
870054;Minister of Security;장 마리 클라마뮈스 ;1933;1964;1999;ST;Man of the People;Medium;M2120;X
870055;Minister of Security;모리스 토레즈 ;1933;1964;1999;ST;Prince of Terror;Very High;M2011;X
870056;Head of Military Intelligence;로제 살렌그로 ;1933;1964;1999;LWR;Industrial Specialist;Medium;M2123;X
870057;Head of Military Intelligence;펠릭스 구앵 ;1933;1964;1999;LWR;Technical Specialist;Medium;M2034;X
870058;Head of Military Intelligence;다니엘 마이에 ;1933;1964;1999;LWR;Logistics Specialist;Medium;M2023;X
870059;Head of Military Intelligence;앙드레 르 트로케 ;1933;1964;1999;LWR;Dismal Enigma;Medium;M2072;X
870060;Head of Military Intelligence;모리스 드라즈 ;1933;1964;1999;LWR;Technical Specialist;High;M2129;X
870061;Head of Military Intelligence;에므 르페크 ;1933;1964;1999;LWR;Industrial Specialist;High;M2130;X
870062;Head of Military Intelligence;발데크 로셰 ;1933;1964;1999;ST;Dismal Enigma;High;M2016;X
870063;Head of Military Intelligence;장 마리 클라마뮈스 ;1933;1964;1999;ST;Industrial Specialist;Medium;M2120;X
870064;Head of Military Intelligence;앙리 구도 ;1933;1964;1999;ST;Logistics Specialist;High;M2119;X
870065;Head of Military Intelligence;귀스타브 궤엔노 ;1933;1964;1999;ST;Technical Specialist;Medium;M2141;X
870066;Chief of Staff;마르셀 카생 ;1933;1964;1999;ST;School of Fire Support;Medium;M2017;X
870067;Chief of Army;피에르 오귀스트 샤디니 ;1933;1964;1999;LWR;Elastic Defence Doctrine;Medium;M2098;X
870068;Chief of Army;앙드레 마르티 ;1933;1964;1999;ST;Guns and Butter Doctrine;Medium;M2018;X
870069;Chief of Army;피에르 파비앙 ;1933;1964;1999;ST;Decisive Battle Doctrine;Medium;M2167;X
870070;Chief of Navy;조제프 폴 봉쿠르 ;1933;1964;1999;LWR;Base Control Doctrine;High;M2170;X
870071;Chief of Navy;장 구 ;1933;1964;1999;LWR;Power Projection Doctrine;High;M2171;X
870072;Chief of Navy;앙드레 마르티 ;1933;1964;1999;ST;Indirect Approach Doctrine;Medium;M2018;X
870073;Chief of Navy;샤를 티용 ;1933;1964;1999;ST;Base Control Doctrine;High;M2180;X
870074;Chief of Air Force;피에르 코 ;1933;1964;1999;LWR;Army Aviation Doctrine;Very High;M2184;X
870075;Chief of Air Force;조제프 뷔예맹 ;1933;1964;1999;LWR;Air Superiority Doctrine;Very High;M2187;X
870076;Chief of Air Force;기 라 샹브르 ;1933;1964;1999;LWR;Vertical Envelopment Doctrine;Medium;M2188;X
870077;Chief of Air Force;마르셀 기통 ;1933;1964;1999;ST;Air Superiority Doctrine;Medium;M2020;X
870078;Chief of Air Force;샤를 티용 ;1933;1964;1999;ST;Army Aviation Doctrine;High;M2180;X
870079;Head of Government;루이 조르주 망델 ;1933;1964;1999;LWR;Backroom Backstabber;Medium;M2108;X
870080;Minister of Security;이봉 델보스 ;1933;1964;1999;LWR;Silent Lawyer;High;M2048;X
870081;Head of Government;에드가 포레 ;1933;1964;1999;LWR;Backroom Backstabber;High;M2219;X
870082;Head of Government;르네 마이에 ;1933;1964;1999;LWR;Naive Optimist;High;M2221;X
870083;Minister of Armament;르네 마이에 ;1933;1964;1999;LWR;Tank Proponent;Medium;M2221;X
870084;Minister of Armament;폴 라마디에 ;1933;1964;1999;LWR;Resource Industrialist;Medium;M2035;X
870085;Minister of Armament;쥘 모끄 ;1933;1964;1999;LWR;Battle Fleet Proponent;Medium;M2104;X
870086;Minister of Security;샤를 브륀느 ;1933;1964;1999;LWR;Silent Lawyer;Medium;M2229;X
870087;Head of Military Intelligence;르네 마이에 ;1933;1964;1999;LWR;Logistics Specialist;Medium;M2221;X
870088;Head of Military Intelligence;에드가 포레 ;1933;1964;1999;LWR;Dismal Enigma;Medium;M2219;X
