U04;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
835046;Minister of Armament;무하메드 알 시나위 ;1938;1964;1999;SL;Infantry Proponent;Medium;M528029;X
835047;Minister of Armament;미셀 모리스 보카노브스키 ;1944;1964;1999;SL;Tank Proponent;Medium;M528031;X
835048;Minister of Armament;폴 라이스텐슈니데르 ;1946;1964;1999;SL;laissez-faire capitalist;Medium;M528032;X
835049;Minister of Security;앙드레 살바 ;1941;1964;1999;SL;Crime Fighter;Medium;M528036;X
835050;Minister of Security;자밀 차크루라 ;1943;1964;1999;SL;Back Stabber;Medium;M528037;X
835051;Minister of Security;장 압델 푸카 ;1945;1964;1999;SL;Compassionate Gentleman;Medium;M528038;X
835052;Minister of Security;파리스 알 쿠리 ;1933;1964;1999;SC;Man of the People;Medium;M528004;X
835053;Head of Military Intelligence;앙리 당트 ;1938;1964;1999;PA;Logistics Specialist;Medium;9887;X
835054;Head of Military Intelligence;가브리엘 푸오 ;1938;1964;1999;SL;Industrial Specialist;Medium;M528008;X
835055;Head of Military Intelligence;조르주 카트로 ;1941;1964;1999;SL;Dismal Enigma;Medium;L24029;X
835056;Head of Military Intelligence;이브 샤타뉴오 ;1943;1964;1999;SL;Political Specialist;Medium;M528020;X
835058;Chief of Staff;루시앙 캄바 ;1941;1964;1999;SL;School of Manoeuvre;Medium;M528046;X
835059;Chief of Army;조르주 카트로 ;1941;1964;1999;SL;Decisive Battle Doctrine;Medium;L24029;X
835060;Chief of Army;베르나르 뒤페리에 ;1933;1964;1999;SC;Elastic Defence Doctrine;Medium;M528052;X
835061;Chief of Navy;이브 모란다 ;1933;1964;1999;SC;Decisive Naval Battle Doctrine;Medium;M528005;X
835062;Chief of Air Force;앙리 아미엘 ;1945;1964;1999;SL;Army Aviation Doctrine;Medium;M528007;X
835063;Chief of Air Force;앙리 아미엘 ;1933;1964;1999;SC;Vertical Envelopment Doctrine;Medium;M528007;X
835064;Head of Military Intelligence;사미 힌나위 ;1944;1964;1999;SL;Logistics Specialist;Medium;M528076;X
835065;Chief of Staff;Charles Leon Clement Huntziger;1933;1938;1942;PA;School of Defence;Medium;M57007;X
835066;Chief of Staff;Henri-Leon Caillault;1938;1941;1953;PA;School of Psychology;Medium;9888;X
835067;Chief of Staff;조르주 카트로 ;1941;1944;1970;SL;School of Defence;Medium;L24029;X
835068;Chief of Air Force;Jean-Francois Jannekeyn;1940;1943;1972;SC;Air Superiority Doctrine;Medium;L24199;X
