U91;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
1270028;Chief of Army;무바라크 알 사바 ;1896;1915;1999;PA;Guns and Butter Doctrine;Very High;6053;X
1270031;Head of State;자베르 2세 알 사바 ;1915;1917;1999;PA;Powerhungry Demagogue;Very High;unknownminister;X
1270032;Head of Government;자베르 2세 알 사바 ;1915;1917;1999;PA;Flamboyant Tough Guy;Very High;unknownminister;X
1270033;Foreign Minister;자베르 2세 알 사바 ;1915;1917;1999;PA;Ideological Crusader;Very High;unknownminister;X
1270034;Minister of Armament;자베르 2세 알 사바 ;1915;1917;1999;PA;laissez-faire capitalist;Very High;unknownminister;X
1270035;Minister of Security;자베르 2세 알 사바 ;1915;1917;1999;PA;Prince of Terror;Very High;unknownminister;X
1270036;Head of Military Intelligence;자베르 2세 알 사바 ;1915;1917;1999;PA;Logistics Specialist;Very High;unknownminister;X
1270037;Chief of Staff;자베르 2세 알 사바 ;1915;1917;1999;PA;School of Defence;Very High;unknownminister;X
1270038;Chief of Army;자베르 2세 알 사바 ;1915;1917;1999;PA;Guns and Butter Doctrine;Very High;unknownminister;X
1270041;Head of State;살림 알 무바라크 알 사바 ;1917;1921;1999;PA;Powerhungry Demagogue;Very High;6054;X
1270042;Head of Government;살림 알 무바라크 알 사바 ;1917;1921;1999;PA;Flamboyant Tough Guy;Very High;6054;X
1270043;Foreign Minister;살림 알 무바라크 알 사바 ;1917;1921;1999;PA;Ideological Crusader;Very High;6054;X
1270044;Minister of Armament;살림 알 무바라크 알 사바 ;1917;1921;1999;PA;laissez-faire capitalist;Very High;6054;X
1270045;Minister of Security;살림 알 무바라크 알 사바 ;1917;1921;1999;PA;Prince of Terror;Very High;6054;X
1270046;Head of Military Intelligence;살림 알 무바라크 알 사바 ;1917;1921;1999;PA;Logistics Specialist;Very High;6054;X
1270047;Chief of Staff;살림 알 무바라크 알 사바 ;1917;1921;1999;PA;School of Defence;Very High;6054;X
1270048;Chief of Army;살림 알 무바라크 알 사바 ;1917;1921;1999;PA;Guns and Butter Doctrine;Very High;6054;X
1270051;Head of State;아흐마드 알 자베르 알 사바 ;1921;1950;1999;PA;Powerhungry Demagogue;Very High;6055;X
1270052;Head of Government;아흐마드 알 자베르 알 사바 ;1921;1950;1999;PA;Flamboyant Tough Guy;Very High;6055;X
1270053;Foreign Minister;아흐마드 알 자베르 알 사바 ;1921;1950;1999;PA;Ideological Crusader;Very High;6055;X
1270054;Minister of Armament;아흐마드 알 자베르 알 사바 ;1921;1950;1999;PA;laissez-faire capitalist;Very High;6055;X
1270055;Minister of Security;아흐마드 알 자베르 알 사바 ;1921;1950;1999;PA;Prince of Terror;Very High;6055;X
1270056;Head of Military Intelligence;아흐마드 알 자베르 알 사바 ;1921;1950;1999;PA;Logistics Specialist;Very High;6055;X
1270057;Chief of Staff;아흐마드 알 자베르 알 사바 ;1921;1950;1999;PA;School of Defence;Very High;6055;X
1270058;Chief of Army;아흐마드 알 자베르 알 사바 ;1921;1950;1999;PA;Guns and Butter Doctrine;Very High;6055;X
1270061;Head of Government;윌리엄 어바인 ;1909;1915;1999;PA;Silent Workhorse;Very High;6056;X
1270062;Head of Government;윌리엄 그레이 ;1915;1916;1999;PA;Silent Workhorse;Very High;unknownminister;X
1270063;Head of Government;로버트 해밀턴 ;1916;1918;1999;PA;Ambitious Union Boss;Very High;unknownminister;X
1270064;Head of Government;데니얼 맥컬럼 ;1918;1920;1999;PA;Smiling Oilman;Very High;unknownminister;X
1270065;Head of Government;제임스 카마이클 ;1920;1930;1999;PA;Corporate Suit;Very High;unknownminister;X
1270066;Chief of Staff;퍼시 콕스 ;1904;1932;1999;PA;School of Defence;Very High;6057;X
1270067;Chief of Army;퍼시 콕스 ;1904;1932;1999;PA;Guns and Butter Doctrine;Very High;6057;X
1270068;Chief of Navy;퍼시 콕스 ;1904;1932;1999;PA;Base Control Doctrine;Very High;6057;X
1270069;Chief of Air Force;압둘라 3세 알 살림 알 사바 ;1933;1964;1999;PA;Army Aviation Doctrine;Very High;unknownminister;X
1270070;Chief of Army;압둘라 3세 알 살림 알 사바 ;1933;1964;1999;PA;Guns and Butter Doctrine;Very High;unknownminister;X
1270071;Chief of Navy;압둘라 3세 알 살림 알 사바 ;1933;1964;1999;PA;Open Seas Doctrine;Very High;unknownminister;X
1270072;Chief of Staff;아흐마드 알 자베르 알 사바 ;1933;1964;1999;PA;School of Mass Combat;Very High;unknownminister;X
1270073;Foreign Minister;물라 우스만 ;1933;1964;1999;PA;Great Compromiser;Very High;unknownminister;X
1270074;Head of Government;아흐마드 알 자베르 알 사바 ;1933;1964;1999;PA;Naive Optimist;Very High;unknownminister;X
1270075;Head of Government;압둘라 3세 알 살림 알 사바 ;1939;1964;1999;PA;Corporate Suit;Very High;unknownminister;X
1270076;Head of Military Intelligence;아흐마드 알 자베르 알 사바 ;1933;1964;1999;PA;Political Specialist;Very High;unknownminister;X
1270077;Head of State;아흐마드 알 자베르 알 사바 ;1933;1964;1999;PA;Benevolent Gentleman;Very High;unknownminister;X
1270078;Minister of Security;물라 우스만 ;1933;1964;1999;PA;Man of the People;Very High;unknownminister;X
