U09;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
860032;Minister of Security;귀도 폰 해르틀 ;1900;1928;1999;PA;man of the people;Medium;unknownminister;X
860033;Minister of Security;막시밀리안 폰 비켄부르크 ;1900;1918;1999;PA;prince of terror;Medium;unknownminister;X
860034;Minister of Security;카를 헤이놀트 폰 우딘스키 ;1900;1943;1999;PA;crime fighter;Medium;unknownminister;X
860035;Minister of Security;콘라드 주 호엔로에 ;1900;1918;1999;PA;silent lawyer;Medium;3512;X
860036;Minister of Security;에라스무스 폰 핸델 ;1900;1928;1999;PA;back stabber;Medium;3501;X
860037;Minister of Security;에드빈 폰 슈바르체나우 ;1900;1926;1999;PA;efficient sociopath;Medium;unknownminister;X
860038;Minister of Security;프리드리히 폰 토겐부르크 ;1900;1956;1999;PA;crooked kleptocrat;Medium;unknownminister;X
860039;Minister of Security;에드문트 폰 가이어 ;1900;1952;1999;PA;Media magnate;Medium;unknownminister;X
860040;Head of Military Intelligence;아르투르 기슬 폰 기슬링겐 ;1900;1937;1999;PA;industrial specialist;Medium;3498;X
860041;Head of Military Intelligence;오이겐 호를리츠카 ;1900;1912;1999;PA;political specialist;Medium;unknownminister;X
860042;Head of Military Intelligence;아우구스트 폰 오스트리미에츠 ;1900;1945;1999;PA;logistics specialist;Medium;9892;X
860043;Head of Military Intelligence;오스카 폰 흐라닐로비치 ;1900;1945;1999;PA;naval intelligence specialist;Medium;unknownminister;X
860044;Head of Military Intelligence;막시밀리안 롱게 ;1900;1953;1999;PA;technical specialist;Medium;3518;X
860045;Head of Military Intelligence;알프레드 레들 ;1900;1913;1999;PA;logistics specialist;Medium;3493;X
860046;Head of Military Intelligence;안드레아스 피글 ;1900;1967;1999;PA;dismal enigma;Medium;3495;X
860047;Head of Military Intelligence;구스타프 후브카 ;1900;1962;1999;PA;industrial specialist;Medium;unknownminister;X
860048;Chief of Staff;프란츠 콘라드 폰 회첸도르프 ;1900;1925;1999;PA;school of fire support;Medium;6517;X
860049;Chief of Staff;블라시우스 셰무아 ;1900;1920;1999;PA;school of manoeuvre;Medium;3500;X
860050;Chief of Staff;아르투르 아르츠 폰 슈트라우센부르크 ;1900;1935;1999;PA;school of defence;Medium;3497;X
860051;Chief of Army;아르투르 폰 볼프라스 ;1900;1922;1999;PA;guns and butter doctrine;Medium;3499;X
860052;Chief of Army;에두아르트 폰 파르 ;1900;1919;1999;PA;armoured spearhead doctrine;Medium;6640;X
860053;Chief of Army;프란츠 페르디난트 폰 외스터라이히 ;1900;1914;1999;PA;decisive battle doctrine;Medium;3503;X
860054;Chief of Army;프리드리히 폰 외스터라이히 ;1900;1936;1999;PA;static defence doctrine;Medium;3507;X
860055;Chief of Army;카를 1세 ;1916;1922;1999;PA;elastic defence doctrine;Medium;3510;X
860056;Chief of Army;즈덴코 폰 롭코비츠 ;1900;1933;1999;PA;commando doctrine army;Medium;3526;X
860057;Chief of Navy;루돌프 몬테쿠콜리 ;1900;1922;1999;PA;base control doctrine;Medium;3523;X
860058;Chief of Navy;안톤 하우스 ;1900;1917;1999;PA;open seas doctrine;Medium;3496;X
860059;Chief of Navy;막시밀리안 녜고반 ;1900;1930;1999;PA;decisive naval battle doctrine;Medium;3517;X
860060;Chief of Navy;호르티 미클로시 ;1900;1957;1999;PA;power projection doctrine;Medium;3996;X
860065;Chief of Air Force;밀란 에밀 우젤라츠 ;1900;1954;1999;PA;carpet bombing doctrine;Medium;3527;X
860066;Chief of Air Force;요제프 페르디난트 폰 외스터라이히 ;1900;1942;1999;PA;air superiority doctrine;Medium;3509;X
860067;Chief of Air Force;오토 엘리슨 폰 니들레프 ;1900;1947;1999;PA;army aviation doctrine;Medium;3520;X
