U72;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;x
1175024;Head of Government;ÀÀ¿ì¿º¾¾¿£ ;1946;1964;1999;SD;Backroom Backstabber;Medium;6864;x
1175025;Head of Government;ÆÊ¹İµ¿ ;1955;1964;1999;LE;Silent Workhorse;Very high;6865;x
1175026;Head of Government;È£¾Ó¹ÎÀá ;1956;1964;1999;SD;Corporate Suit;Medium;6866;x
1175027;Foreign Minister;ÀÀ¿ì¿º¶Ñ¿Ë¶¡ ;1945;1964;1999;SC;Apologetic Clerk;Very low;6867;x
1175028;Foreign Minister;ÆÇ¹Ì ;1945;1964;1999;SL;Great Compromiser;Medium;unknownminister;x
1175029;Foreign Minister;È£¾Ó¹İÁ× ;1945;1964;1999;SL;Biased Intellectual;Medium;6868;x
1175030;Foreign Minister;È£¾Ó¹ÎÀá ;1947;1964;1999;LE;The Cloak n Dagger Schemer;Medium;6869;x
1175031;Foreign Minister;ÆÊ¹İµ¿ ;1954;1964;1999;LE;Ideological Crusader;Medium;6870;x
1175032;Foreign Minister;¿õ¹İÅ°¿¥ ;1961;1964;1999;LE;Great Compromiser;Medium;6871;x
1175033;Foreign Minister;¾¥¾ğÅõÀÌ ;1963;1964;1999;LE;Great Compromiser;Medium;6872;x
1175034;Foreign Minister;ÀÀ¿ì¿ºÁÖÀÌÂğ ;1965;1985;1999;LE;Great Compromiser;Medium;6873;x
1175035;Minister of Armament;ÂŞ¹İÅº ;1945;1964;1999;ST;Military Entrepreneur;Very high;6769;x
1175036;Minister of Armament;º¸ÀÀ¿ì¿ºÀâ ;1946;1964;1999;LE;Military Entrepreneur;Medium;6664;x
1175037;Minister of Armament;ºÎµòÈ£¾Ö ;1944;1964;1999;SL;Theoretical Scientist;Medium;6874;x
1175038;Minister of Armament;ºÎ¾ÆÀÎ ;1945;1964;1999;LE;Infantry Proponent;Medium;6875;x
1175039;Minister of Armament;Á¶Á×Á× ;1945;1964;1999;SL;Theoretical Scientist;Medium;unknownminister;x
1175040;Minister of Armament;ÆÇ¾ÆÀÎ ;1946;1964;1999;LWR;Resource Industrialist;Medium;6876;x
1175041;Minister of Armament;Å¸²ÎºÎ¿ì ;1947;1964;1999;LE;Theoretical Scientist;Medium;6877;x
1175042;Minister of Armament;·¹Å¸ÀÎ ;1955;1964;1999;LE;Resource Industrialist;Medium;6878;x
1175043;Minister of Security;È£¾Ó¹İÅõ ;1941;1964;1999;LE;Man of the People;Medium;6879;x
1175044;Minister of Security;·¹µæÅä ;1945;1964;1999;LE;Back Stabber;Medium;6880;x
1175045;Minister of Security;º¸ÀÀ¿ì¿ºÀâ ;1945;1964;1999;LE;Man of the People;Very high;6664;x
1175046;Minister of Security;Â§È÷¾Ö¿ì ;1945;1964;1999;LE;Prince of Terror;Very high;6881;x
1175047;Minister of Security;ÈÄÀÎÅöÄ² ;1946;1964;1999;LWR;Silent Lawyer;Medium;6882;x
1175048;Minister of Security;·¹ÀÜ ;1947;1964;1999;LE;Silent Lawyer;Medium;6883;x
1175049;Minister of Security;¶ÉÁ×ÅÁ ;1947;1980;1999;LE;Man of the People;Medium;6884;x
1175050;Minister of Security;ÆÇ²²¶Ç¾ÆÀÌ ;1947;1964;1999;LE;Man of the People;Medium;6885;x
1175051;Minister of Security;Â§²Ù¿ÁÈ£¾È ;1952;1964;1999;LE;Man of the People;Medium;6886;x
1175052;Minister of Security;ÆÇÂĞ¶Ñ¾Ö ;1958;1964;1999;LE;Man of the People;Medium;6674;x
1175053;Minister of Security;¿õ¹İÅ°¿¥ ;1963;1964;1999;LE;Compassionate Gentleman;Medium;6887;x
1175054;Head of Military Intelligence;È£¾Ó¹ÎÀÚ¿À ;1945;1964;1999;LE;Industrial Specialist;Medium;6709;x
1175055;Head of Military Intelligence;Â§È÷¾Ö¿ì ;1947;1964;1999;LE;Political Specialist;Very high;6881;x
1175056;Head of Military Intelligence;·¹ÂĞÀÀÀÌ¾î ;1960;1964;1999;LE;Political Specialist;Medium;6888;x
1175057;Head of Military Intelligence;ÆÇºó ;1962;1964;1999;LE;Dismal Enigma;Medium;unknownminister;x
1175058;Chief of Staff;ÂŞ¹İÅº ;1933;1964;1999;ST;School of Mass Combat;Medium;6889;x
1175059;Chief of Staff;È£¾Ó¹İÅ¸ÀÌ ;1945;1964;1999;LE;School of Psychology;Medium;6686;x
1175060;Chief of Staff;¹İ¶ì¿£Áß ;1953;1964;1999;LE;School of Fire Support;Medium;6890;x
1175061;Chief of Army;È£¾Ó¹İÅ¸ÀÌ ;1945;1964;1999;LE;Guns and Butter Doctrine;Medium;6686;x
1175062;Chief of Navy;º¸ÀÀ¿ì¿ºÀâ ;1933;1964;1999;LE;Indirect Approach Doctrine;Medium;6664;x
1175063;Chief of Navy;µû¾¥¾ğÅõ ;1959;1964;1999;LE;Base Control Doctrine;Medium;6801;x
1175064;Chief of Navy;ÀÀ¿ì¿º¹ÙÆÌ ;1964;1964;1999;LE;Indirect Approach Doctrine;Medium;6841;x
1175065;Chief of Air Force;Çáµ¿ ;1949;1964;1999;LE;Air Superiority Doctrine;Medium;unknownminister;x
1175066;Chief of Air Force;Â§²ÙÀÌÇÏÀÌ ;1955;1964;1999;LE;Air Superiority Doctrine;Medium;unknownminister;x
1175067;Chief of Air Force;È£¾ÓÅ×Æ¼¿£ ;1955;1964;1999;LE;Air Superiority Doctrine;Medium;unknownminister;x
1175068;Chief of Air Force;Àå¶í ;1955;1964;1999;LE;Air Superiority Doctrine;Medium;unknownminister;x
1175069;Chief of Air Force;Ç³ÅÂµûÀÌ ;1963;1964;1999;LE;Air Superiority Doctrine;Medium;6892;x
1175070;Chief of Army;¹İ¶ì¿£Áß ;1953;1964;1999;LE;Elastic Defence Doctrine;Medium;6890;x
1175071;Minister of Armament;Â§ÀÚÀÌÀÀÀÌ¾î ;1948;1964;1999;LE;Infantry Proponent;Medium;6697;x
