U03;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
830077;Minister of Armament;에드가르 드 라미나 ;1928;1940;1999;SL;Military Entrepreneur;Medium;7873;X
830078;Minister of Armament;폴 보두앵 ;1930;1945;1999;SC;laissez-faire capitalist;Medium;7917;X
830079;Minister of Armament;루이 칸 ;1935;1964;1999;SL;Battle Fleet Proponent;Medium;L24163;X
830080;Minister of Armament;아메데 두아용 ;1933;1964;1999;SC;Air Superiority Proponent;Medium;M541030;X
830081;Minister of Armament;자크 무셀 블레소 ;1933;1964;1999;SL;Resource Industrialist;Medium;M540004;X
830082;Minister of Armament;쥘 미라키올르 ;1933;1964;1999;ST;Infantry Proponent;Medium;M540026;X
830083;Minister of Armament;페르낭 고셰르 ;1938;1945;1999;SL;Military Entrepreneur;Medium;unknownminister;X
830084;Minister of Armament;레옹 마르티노 드플라 ;1942;1964;1999;SL;Tank Proponent;Medium;M540024;X
830085;Minister of Armament;피에르 프네 ;1942;1964;1999;SL;Military Entrepreneur;Medium;M541028;X
830086;Minister of Armament;피에르 르포쇼 ;1943;1964;1999;SL;Administrative Genius;Medium;M542026;X
830087;Minister of Armament;마르셀 알레산드리 ;1945;1955;1999;SL;Military Entrepreneur;Medium;9292;X
830088;Minister of Armament;르클레르 드 오트클로크 ;1945;1947;1999;SL;Military Entrepreneur;Medium;L24116;X
830089;Minister of Armament;미셸 볼로 ;1946;1964;1999;SL;Infantry Proponent;Medium;unknownminister;X
830090;Minister of Security;레온 소니 ;1914;1945;1999;SL;Prince of Terror;Medium;7918;X
830091;Minister of Security;모리스 조제프 라 갈랭 ;1914;1945;1999;SL;Compassionate Gentleman;Medium;unknownminister;X
830092;Minister of Security;폴 블란샤르 드 라 브로스 ;1914;1944;1999;SL;Prince of Terror;Medium;unknownminister;X
830093;Minister of Security;쥘 모리스 구르베이 ;1914;1916;1999;SL;Prince of Terror;Medium;unknownminister;X
830094;Minister of Security;쥘 보스크 ;1914;1933;1999;SL;Prince of Terror;Medium;unknownminister;X
830095;Minister of Security;루이 마르티 ;1915;1940;1999;SL;Back Stabber;Medium;7887;X
830096;Minister of Security;모리스 롱 ;1920;1923;1999;SD;Silent Lawyer;Medium;7911;X
830097;Minister of Security;모리스 코냐크 ;1921;1945;1999;SL;Prince of Terror;Medium;unknownminister;X
830098;Minister of Security;피에르 앙투안 파스키에 ;1921;1934;1999;SL;Efficient Sociopath;Medium;M542009;X
830099;Minister of Security;알레산드르 클로드 바레느 ;1925;1933;1999;SD;Man of the People;Medium;7912;X
830100;Minister of Security;레옹 E. 티보도 ;1933;1964;1999;SL;Man of the People;High;M541002;X
830101;Minister of Security;폴 졸리 ;1933;1964;1999;SC;Back Stabber;Medium;M541036;X
830102;Minister of Security;외젠 H.R. 외트로프 ;1933;1964;1999;SL;Efficient Sociopath;High;M540002;X
830103;Minister of Security;자크 르노뱅 ;1933;1964;1999;SL;Compassionate Gentleman;Medium;M540005;X
830104;Minister of Security;프랑수아 헤켄로트 ;1938;1964;1999;SL;Man of the People;Medium;unknownminister;X
830105;Minister of Security;르네 라콤브 ;1940;1964;1999;SL;Man of the People;Medium;M541034;X
830106;Minister of Security;장 데르 ;1940;1945;1999;SL;Man of the People;Medium;7919;X
830107;Minister of Security;자크 르콩트 브와네 ;1942;1964;1999;SL;Back Stabber;Medium;M540027;X
830108;Minister of Security;피에르 루이 드레퓌스 ;1942;1964;1999;SL;Compassionate Gentleman;Medium;M542031;X
830109;Minister of Security;프랑수아 포레 ;1943;1964;1999;PA;Compassionate Gentleman;Medium;M541038;X
830110;Minister of Security;조르주 A.L. 고티에 ;1943;1964;1999;SL;Efficient Sociopath;High;M541007;X
830111;Minister of Security;장 드 레몽 ;1945;1951;1999;SL;Prince of Terror;Medium;7920;X
830112;Minister of Security;레옹 피뇽 ;1945;1964;1999;SL;Back Stabber;Medium;7913;X
830113;Minister of Security;레몽 드랑게 ;1945;1964;1999;SL;Efficient Sociopath;Medium;7921;X
830114;Minister of Security;장 사시 ;1945;1964;1999;SL;Efficient Sociopath;Medium;7922;X
830115;Minister of Security;피에르 므스메르 ;1946;1964;1999;SL;Compassionate Gentleman;Medium;7923;X
830116;Minister of Security;에밀 보예르 ;1947;1964;1999;SL;Prince of Terror;Medium;M542017;X
830117;Minister of Security;앙드레 로베르 ;1947;1964;1999;SL;Man of the People;Medium;unknownminister;X
830118;Minister of Security;로렌스 라비 ;1951;1964;1999;SL;Compassionate Gentleman;Medium;unknownminister;X
830119;Minister of Security;마르셀 사마르셀리 ;1952;1964;1999;SL;Silent Lawyer;Medium;7924;X
830120;Head of Military Intelligence;레온 소니 ;1914;1945;1999;SL;Political Specialist;Medium;7918;X
830121;Head of Military Intelligence;루이 A.M. 브레시 ;1933;1964;1999;SL;Dismal Enigma;Medium;M540006;X
830122;Head of Military Intelligence;장 드쿠 ;1933;1964;1999;PA;Logistics Specialist;Medium;M542006;X
830123;Head of Military Intelligence;장 데르 ;1940;1945;1999;SL;Logistics Specialist;Medium;7919;X
830124;Head of Military Intelligence;에밀 보예르 ;1941;1964;1999;SL;Political Specialist;Medium;M542017;X
830125;Head of Military Intelligence;루이 메레 ;1942;1964;1999;SL;Logistics Specialist;Medium;M540030;X
830126;Head of Military Intelligence;로제르 블레조 ;1943;1964;1999;SL;Logistics Specialist;Medium;7883;X
830127;Head of Military Intelligence;피에르 레르 ;1943;1964;1999;SL;Naval Intelligence Specialist;Medium;M542037;X
830128;Head of Military Intelligence;앙드레 드와브랭 파시 ;1944;1964;1999;SL;Technical Specialist;Medium;7925;X
830129;Head of Military Intelligence;장 상트니 ;1945;1964;1999;SL;Industrial Specialist;Medium;7915;X
830130;Head of Military Intelligence;장 사시 ;1945;1964;1999;SD;Dismal Enigma;Medium;7922;X
830131;Head of Military Intelligence;아드리앵 고이베 ;1951;1964;1999;SL;Naval Intelligence Specialist;Medium;7926;X
830132;Chief of Staff;주스트 반 보옌오벤 ;1914;1918;1999;SL;School of Psychology;Medium;6894;X
830133;Chief of Staff;조르주 카트로 ;1914;1964;1999;SL;School of Manoeuvre;Medium;L24029;X
830134;Chief of Staff;폴 르 정띠옴므 ;1919;1937;1999;SL;School of Fire Support;Medium;L24108;X
830135;Chief of Staff;가스통 비요트 ;1930;1940;1999;SL;School of Defence;Medium;7882;X
830136;Chief of Staff;베르나르 베르디에 ;1932;1945;1999;SL;School of Defence;Medium;unknownminister;X
830137;Chief of Staff;조르주 A.L. 고티에 ;1933;1964;1999;SL;School of Defence;Medium;M541007;X
830138;Chief of Staff;아드리앙 A.M. 로크 ;1933;1964;1999;SL;School of Defence;Medium;M540007;X
830139;Chief of Staff;쥘 앙투안 뷔레 ;1935;1941;1999;SL;School of Defence;Medium;9842;X
830140;Chief of Staff;모리스 마르탱 ;1938;1964;1999;SL;School of Defence;Medium;unknownminister;X
830141;Chief of Staff;마르셀 알레산드리 ;1939;1955;1999;SL;School of Defence;Medium;9292;X
830142;Chief of Staff;레온스 조르 ;1940;1964;1999;SL;School of Fire Support;Medium;M542021;X
830143;Chief of Staff;외젠 모르당 ;1940;1945;1999;SL;School of Manoeuvre;Medium;9293;X
830144;Chief of Staff;로제르 시노 ;1942;1964;1999;SL;School of Mass Combat;Medium;M540033;X
830145;Chief of Staff;카미유 사바티에 ;1942;1955;1999;SL;School of Psychology;Medium;9294;X
830146;Chief of Staff;마르셀 카르펜티에 ;1943;1964;1999;SL;School of Defence;Medium;7875;X
830147;Chief of Staff;로제르 블레조 ;1943;1964;1999;SL;School of Manoeuvre;Medium;7883;X
830148;Chief of Staff;아돌프 베지네 ;1945;1967;1999;SL;School of Manoeuvre;Medium;L540026;X
830149;Chief of Staff;피에르 레르 ;1945;1964;1999;SL;School of Fire Support;Medium;M542037;X
830150;Chief of Staff;레몽 아페르 ;1945;1964;1999;SL;Stubborn Disciplinarian;Medium;7872;X
830151;Chief of Staff;피에르 므스메르 ;1946;1964;1999;SL;School of Fire Support;Medium;7923;X
830152;Chief of Staff;장 마리 라트르 드 타시니 ;1950;1952;1999;SL;School of Mass Combat;Medium;5903;X
830153;Chief of Staff;폴 엘리 ;1954;1964;1999;SL;School of Fire Support;Medium;L24069;X
830154;Chief of Army;주스트 반 보옌오벤 ;1914;1918;1999;SL;Guns and Butter Doctrine;Medium;6894;X
830155;Chief of Army;폴 르 정띠옴므 ;1919;1937;1999;SL;Guns and Butter Doctrine;Medium;L24108;X
830156;Chief of Army;가스통 비요트 ;1930;1940;1999;SL;Guns and Butter Doctrine;Medium;7882;X
830157;Chief of Army;베르나르 베르디에 ;1932;1945;1999;SL;Guns and Butter Doctrine;Medium;unknownminister;X
830158;Chief of Army;쥘 앙투안 뷔레 ;1935;1941;1999;SL;Guns and Butter Doctrine;Medium;9842;X
830159;Chief of Army;모리스 드 루사크 ;1933;1964;1999;SL;Static Defence Doctrine;Medium;M541008;X
830160;Chief of Army;기 드 보아르느 ;1933;1964;1999;SL;Static Defence Doctrine;Medium;M542008;X
830161;Chief of Army;모리스 마르탱 ;1938;1964;1999;SL;Static Defence Doctrine;Medium;unknownminister;X
830162;Chief of Army;마르셀 알레산드리 ;1939;1955;1999;SL;Static Defence Doctrine;Medium;9292;X
830163;Chief of Army;외젠 모르당 ;1940;1945;1999;SL;Elastic Defence Doctrine;Medium;9293;X
830164;Chief of Army;장 드쿠 ;1941;1964;1999;PA;Decisive Battle Doctrine;Medium;M542006;X
830165;Chief of Army;에밀 라폰 ;1941;1964;1999;SL;Elastic Defence Doctrine;Medium;M541048;X
830166;Chief of Army;카미유 사바티에 ;1942;1955;1999;SL;Guns and Butter Doctrine;Medium;9294;X
830167;Chief of Army;앙리 아들린느 ;1943;1964;1999;SL;Elastic Defence Doctrine;Medium;M540036;X
830168;Chief of Army;로제르 블레조 ;1943;1964;1999;SL;Elastic Defence Doctrine;Medium;7883;X
830169;Chief of Army;마르셀 카르펜티에 ;1949;1964;1999;SL;Guns and Butter Doctrine;Medium;7875;X
830170;Chief of Army;장 마리 라트르 드 타시니 ;1950;1952;1999;SL;Armoured Spearhead Doctrine;Medium;5903;X
830171;Chief of Army;루이 디오 ;1951;1969;1999;SL;Armoured Spearhead Doctrine;Medium;7868;X
830172;Chief of Army;폴 엘리 ;1954;1964;1999;SL;Elastic Defence Doctrine;Medium;L24069;X
830173;Chief of Navy;알베르 사로 ;1914;1940;1999;SL;Base Control Doctrine;Medium;5900;X
830174;Chief of Navy;조제프 엠마뉘엘 프로쇼 ;1923;1929;1999;SL;Power Projection Doctrine;Medium;7939;X
830175;Chief of Navy;피에르 앙투안 파스키에 ;1928;1934;1999;SL;Decisive Naval Battle Doctrine;Medium;M542009;X
830176;Chief of Navy;앙리 블레오 ;1932;1962;1999;SL;Indirect Approach Doctrine;Medium;7909;X
830177;Chief of Navy;레옹 E. 티보도 ;1933;1940;1999;SL;Indirect Approach Doctrine;Medium;M541002;X
830178;Chief of Navy;루이 칸 ;1935;1940;1999;SL;Base Control Doctrine;Medium;L24163;X
830179;Chief of Navy;앙드레 파투 ;1933;1970;1999;SC;Decisive Naval Battle Doctrine;Medium;M541053;X
830180;Chief of Navy;장 드쿠 ;1939;1964;1999;PA;Decisive Naval Battle Doctrine;Medium;M542006;X
830181;Chief of Navy;프랑수아 조베르 ;1940;1946;1999;SL;Base Control Doctrine;Medium;7869;X
830182;Chief of Navy;피에르 레르 ;1942;1964;1999;SL;Base Control Doctrine;Medium;M542037;X
830183;Chief of Navy;모리스 베이루 ;1943;1964;1999;SL;Base Control Doctrine;Medium;M540039;X
830184;Chief of Navy;자크 트로이 드 프레보 ;1943;1964;1999;SL;Open Seas Doctrine;Medium;M541052;X
830185;Chief of Navy;조르주 티에리 다르젠리외 ;1944;1964;1999;SL;Open Seas Doctrine;Medium;L24173;X
830186;Chief of Navy;필리프 오보아노 ;1945;1964;1999;SL;Open Seas Doctrine;Medium;L24147;X
830187;Chief of Navy;에밀 보예르 ;1947;1964;1999;SL;Base Control Doctrine;Medium;M542017;X
830188;Chief of Navy;폴 오르톨리 ;1949;1964;1999;SL;Base Control Doctrine;Medium;L24228;X
830189;Chief of Navy;장 마리 케르빌 ;1954;1964;1999;SL;Indirect Approach Doctrine;Medium;7865;X
830190;Chief of Navy;조르주 카바니에 ;1954;1964;1999;SL;Open Seas Doctrine;Medium;L24227;X
830191;Chief of Air Force;쥘 브르비 ;1933;1964;1999;SC;Army Aviation Doctrine;Medium;M542010;X
830192;Chief of Air Force;조르주 A.L. 고티에 ;1933;1964;1999;SL;Vertical Envelopment Doctrine;Medium;M541007;X
830193;Chief of Air Force;자크 수플레 ;1933;1964;1999;SC;Naval Aviation Doctrine;Medium;M541057;X
830194;Chief of Air Force;프레드리크 르 랑그 ;1933;1964;1999;PA;Vertical Envelopment Doctrine;Medium;M542054;X
830195;Chief of Air Force;피에르 포야드 ;1940;1964;1999;SL;Air Superiority Doctrine;Medium;7870;X
830196;Chief of Air Force;피에르 드 메스몽 ;1942;1964;1999;SL;Carpet Bombing Doctrine;Medium;M540042;X
830197;Chief of Air Force;미셀 부디에 ;1942;1964;1999;SL;Naval Aviation Doctrine;Medium;M542053;X
830198;Chief of Air Force;조제프 트리고 ;1942;1964;1999;SL;Army Aviation Doctrine;Medium;M541056;X
830199;Chief of Air Force;페르나르 퓌시 ;1946;1964;1999;SL;Air Superiority Doctrine;Medium;7928;X
830200;Chief of Air Force;자크 파리 드 보야디에르 ;1950;1964;1999;SL;Carpet Bombing Doctrine;Medium;7927;X
830201;Chief of Air Force;올리비에 마사르 ;1953;1964;1999;SL;Army Aviation Doctrine;Medium;7871;X
830202;Head of State;주스트 반 보옌오벤 ;1914;1918;1999;SL;Barking Buffoon;Medium;6894;X
830203;Head of State;장 드쿠 ;1940;1964;1999;PA;Local tyrant2;High;M542006;X
