U02;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
825087;Chief of Navy;에드워드 제임스 헤들램 ;1918;1931;1999;SC;Indirect Approach Doctrine;Medium;3394;X
825088;Chief of Navy;헨리 랜슬롯 모베이 ;1918;1924;1999;SC;Base Control Doctrine;Medium;unknownminister;X
825089;Head of State;프리먼 프리먼 토마스 ;1931;1937;1999;ML;Insignificant Layman;High;5773;X
825090;Chief of Air Force;Cecil Bouchier;1933;1937;1954;ML;air superiority doctrine;High;9830;X
825091;Chief of Navy;Herbert Fitzherbert;1937;1944;1946;SC;open seas doctrine;Medium;9831;X
825092;Head of Military Intelligence;Macan Saunders;1939;1940;1941;SC;logistics specialist;Medium;unknownminister;X
825093;Head of Military Intelligence;Alan Fleming Hartley;1933;1937;1945;SC;dismal enigma;Medium;unknownminister;X
825094;Head of Military Intelligence;Ashton Gerard Oswald Mosley Mayne;1936;1939;1948;SC;logistics specialist;Medium;L1229;X
825095;Head of Military Intelligence;George Burton Henderson;1940;1941;1941;SC;dismal enigma;Medium;unknownminister;X
825096;Head of Military Intelligence;Geoffry Allen Percival Scoones;1941;1942;1950;SC;logistics specialist;Medium;L1278;X
825097;Chief of Staff;Philip Chetwode;1928;1935;1936;SC;school of manoeuvre;Medium;9832;X
825098;Chief of Staff;Cyril Deverell;1930;1931;1938;SC;school of fire support;Medium;9833;X
825099;Chief of Staff;Kenneth Wigram;1931;1934;1937;SC;school of defence;Medium;unknownminister;X
825100;Chief of Staff;William Bartholomew;1934;1937;1941;SC;school of fire support;Medium;9834;X
825101;Chief of Staff;Ivo Vesey;1937;1939;1940;SC;school of defence;Medium;9835;X
825102;Chief of Staff;Eric de Burgh;1939;1941;1942;SC;school of manoeuvre;Medium;L1094;X
825103;Chief of Staff;Thomas Jacomb Hutton;1941;1942;1945;SC;school of defence;Medium;L1171;X
825104;Chief of Staff;Edwin Morris;1942;1944;1949;SC;school of fire support;Medium;9836;X
825105;Chief of Staff;John Swayne;1944;1946;1947;SC;school of defence;Medium;unknownminister;X
825106;Chief of Staff;Arthur Smith;1946;1947;1949;SC;school of fire support;Medium;9837;X
825107;Chief of Army;클 제이콥 ;1925;1926;1931;SC;static defence doctrine;Medium;1367;X
825108;Chief of Army;William Birdwood;1925;1931;1931;SC;decisive battle doctrine;Medium;6960;X
825109;Chief of Army;Philip Chetwode;1930;1935;1936;SC;elastic defence doctrine;Medium;9832;X
825110;Chief of Army;Robert Cassels;1935;1941;1942;SC;guns and butter doctrine;Medium;9838;X
825111;Chief of Army;Claude Auchinleck;1941;1947;1948;SC;static defence doctrine;Medium;L1014;X
825112;Chief of Army;Alan Fleming Hartley;1942;1943;1945;SC;decisive battle doctrine;Medium;unknownminister;X
825113;Chief of Navy;Humphrey Walwyn;1934;1935;1935;SC;open seas doctrine;Medium;L1402;X
825114;Chief of Navy;Arthur Edward Frederick Bedford;1934;1937;1938;SC;decisive naval battle doctrine;Medium;unknownminister;X
825115;Chief of Navy;John Henry Godfrey;1943;1946;1947;SC;open seas doctrine;Medium;9839;X
825116;Chief of Navy;Geoffrey John Audley Miles;19;19;19;SC;decisive naval battle doctrine;Medium;9840;X
